DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2015/09/28 03:44:24.97,41.87900,-119.64333,7.667,2.52,Md,9,207,15,0.04,NCSN,72531596
2015/09/28 04:55:38.47,41.88550,-119.64250,12.947,2.93,Md,18,179,15,0.26,NCSN,72531641
2015/09/28 13:30:48.14,35.79233,-121.39066,6.976,2.83,Md,75,191,12,0.06,NCSN,72531831
2015/09/28 14:00:39.31,36.70900,-121.34267,2.609,2.84,Md,62,30,0,0.07,NCSN,72531841
2015/09/28 14:27:39.25,41.88600,-119.61117,10.567,2.72,Md,17,180,17,0.23,NCSN,72531856
2015/09/28 21:36:40.16,39.44350,-122.98650,7.991,3.91,Mw,58,20,22,0.09,NCSN,72532161
2015/09/28 22:01:05.66,39.43867,-122.98617,4.231,2.56,Md,42,33,8,0.07,NCSN,72532176
2015/09/28 23:00:43.07,38.62433,-116.99117,-0.642,2.60,Md,4,312,64,0.02,NCSN,72532191
2015/09/29 00:03:31.00,41.84317,-119.64484,13.937,3.80,Mw,17,173,55,0.45,NCSN,72532236
2015/09/29 01:27:01.97,41.88500,-119.64983,8.497,2.60,Md,12,191,14,0.05,NCSN,72532296
2015/09/29 14:53:26.81,36.56883,-121.13517,9.479,2.67,Md,69,55,5,0.08,NCSN,72532611
2015/09/30 12:17:47.51,41.90550,-119.61517,10.240,2.63,Md,14,179,16,0.23,NCSN,72533206
2015/09/30 13:29:18.80,40.41317,-125.32383,10.211,2.52,Md,20,295,89,0.28,NCSN,72533226
2015/09/30 16:55:43.55,41.92900,-119.63400,10.520,2.54,Md,9,176,13,0.09,NCSN,72533276
2015/09/30 21:15:25.68,36.13367,-118.26800,7.104,2.64,Md,9,103,5,0.09,NCSN,72533376
2015/10/01 05:44:01.10,41.88567,-119.64750,14.357,2.76,Md,17,179,14,0.24,NCSN,72533511
2015/10/01 20:04:49.22,41.91217,-119.62650,0.277,2.85,Md,8,148,56,0.03,NCSN,72533756
2015/10/02 11:48:07.43,40.62350,-124.35650,25.623,2.70,Md,30,216,9,0.23,NCSN,72534146
2015/10/03 05:21:17.32,38.65350,-118.79533,5.726,2.68,Md,29,137,51,0.17,NCSN,72534946
2015/10/03 05:22:13.44,38.94584,-119.05233,-1.626,2.92,Md,11,166,50,0.79,NCSN,72534951
2015/10/03 13:51:18.66,41.81283,-119.80750,6.070,2.51,Md,12,144,16,0.17,NCSN,72535191
2015/10/03 16:00:00.11,36.65133,-121.26717,2.681,2.55,Md,66,64,2,0.06,NCSN,72535216
2015/10/04 00:22:03.61,37.63500,-119.50034,22.848,2.62,Md,24,288,37,0.04,NCSN,72535336
2015/10/04 13:28:20.27,41.90000,-119.60750,11.090,3.26,ML,20,149,17,0.22,NCSN,72535466
2015/10/04 14:30:34.65,41.90467,-119.61234,5.870,3.04,Md,7,206,16,0.05,NCSN,72535476
2015/10/04 17:23:24.81,35.56250,-120.81267,4.367,2.60,Mh,32,90,9,0.06,NCSN,72535486
2015/10/05 00:26:35.55,36.11917,-118.22816,15.562,3.18,Md,18,98,42,1.43,NCSN,72535541
2015/10/05 04:41:50.21,41.81450,-119.75767,12.500,2.61,Md,10,241,16,0.04,NCSN,72535611
2015/10/05 16:06:54.04,41.90517,-119.65850,13.577,2.89,Md,16,147,12,0.28,NCSN,72535711
2015/10/05 20:37:49.45,39.38033,-122.89450,5.754,2.62,Md,41,34,13,0.06,NCSN,72535796
2015/10/05 21:18:26.38,41.90400,-119.65033,16.857,2.71,Md,7,189,54,0.04,NCSN,72535811
2015/10/05 21:19:54.65,41.86167,-119.64783,7.490,2.66,Md,9,193,16,0.15,NCSN,72535816
2015/10/06 00:04:13.09,39.91516,-117.99084,0.270,2.60,Md,7,291,122,0.03,NCSN,72535836
2015/10/06 03:37:46.55,33.59000,-116.75066,11.109,2.62,Md,9,95,10,0.05,NCSN,72535876
2015/10/06 06:38:05.43,41.91300,-119.61567,6.400,2.72,Md,9,148,15,0.07,NCSN,72535901
2015/10/06 18:53:53.27,38.79100,-122.75784,2.464,2.87,Md,56,31,4,0.05,NCSN,72536056
2015/10/07 14:48:47.90,41.90550,-119.65717,9.890,2.74,Md,13,147,13,0.10,NCSN,72536476
2015/10/08 08:09:28.10,41.91817,-119.65317,10.720,2.55,Md,10,197,12,0.07,NCSN,72533940
2015/10/09 03:12:43.53,41.87617,-119.62466,14.270,2.91,Md,15,288,16,0.19,NCSN,72534390
2015/10/09 03:14:52.57,41.88850,-119.62417,15.110,2.62,Md,11,302,16,0.22,NCSN,72534395
2015/10/10 03:32:31.54,34.03633,-117.24800,16.000,2.53,Md,10,95,13,0.04,NCSN,72534815
2015/10/10 09:38:43.58,41.88200,-119.64933,12.200,2.88,Md,18,179,14,0.28,NCSN,72534910
2015/10/10 17:46:46.10,41.90933,-119.65166,9.490,2.79,Md,14,142,13,0.06,NCSN,72535020
2015/10/11 08:23:47.50,33.98700,-117.98950,-0.090,2.56,Md,14,96,27,0.32,NCSN,72535285
2015/10/12 00:06:40.06,38.71400,-118.61667,5.950,2.52,Md,11,210,52,0.06,NCSN,72535435
2015/10/12 00:09:04.87,38.71633,-118.60450,-1.820,2.64,Md,25,219,52,0.13,NCSN,72535440
2015/10/12 21:14:23.83,38.82017,-122.80550,1.020,2.99,Md,47,38,2,0.04,NCSN,72535795
2015/10/13 14:47:45.12,41.94733,-119.65750,12.540,2.62,Md,9,174,11,0.09,NCSN,72536045
2015/10/14 10:22:42.53,37.78300,-121.96567,7.700,2.59,Md,92,53,1,0.12,NCSN,72536530
2015/10/14 10:58:41.19,37.78533,-121.96367,7.960,3.08,Mw,132,54,1,0.10,NCSN,72536565
2015/10/14 13:55:30.19,34.19167,-116.91383,8.970,3.80,ML,17,67,8,0.12,NCSN,72536700
2015/10/14 15:14:04.35,37.78817,-121.96433,8.340,2.95,Md,125,55,1,0.13,NCSN,72536780
2015/10/14 22:44:54.26,37.79033,-121.96900,9.450,2.56,Md,102,55,0,0.13,NCSN,72537010
2015/10/15 01:15:14.24,40.59683,-127.06450,1.830,3.09,Md,18,317,238,0.18,NCSN,72537120
2015/10/15 08:46:17.98,41.90617,-119.65800,14.190,2.68,Md,14,177,12,0.25,NCSN,72537535
2015/10/15 13:10:20.92,37.78617,-121.96433,8.520,3.36,Mw,176,39,1,0.14,NCSN,72537675
2015/10/16 03:38:00.11,40.19717,-125.00800,-0.360,2.92,ML,17,322,63,0.24,NCSN,72538095
2015/10/16 05:29:51.28,33.27067,-116.78067,11.070,3.44,ML,10,105,12,0.14,NCSN,72538135
2015/10/17 02:32:00.12,34.11717,-116.91783,6.120,3.55,ML,17,65,16,0.10,NCSN,72538790
2015/10/17 04:08:58.00,36.69800,-116.31700,10.800,2.51,Md,0,0,0,0.00,NCSN,72538850
2015/10/17 19:41:57.77,39.66400,-122.81717,4.950,2.53,Md,34,42,9,0.08,NCSN,72539235
2015/10/17 21:45:05.63,37.78050,-121.96250,6.320,2.54,Md,70,53,1,0.12,NCSN,72539310
2015/10/17 21:45:14.45,37.78183,-121.96533,6.110,2.63,Md,43,151,1,0.13,NCSN,72539315
2015/10/18 00:49:18.55,38.25750,-118.31250,12.210,2.59,Md,34,144,17,0.10,NCSN,72539400
2015/10/18 13:16:34.21,38.80767,-122.81567,1.300,3.30,ML,64,30,2,0.10,NCSN,72539720
2015/10/18 19:25:38.45,37.78567,-121.96200,9.120,2.63,Md,99,54,4,0.13,NCSN,72539965
2015/10/18 21:54:16.50,37.59450,-118.88400,1.880,2.78,Md,42,88,3,0.06,NCSN,72540075
2015/10/18 22:31:28.15,37.78983,-121.96433,8.620,3.26,Mw,139,55,1,0.14,NCSN,72540130
2015/10/19 06:49:03.45,36.23167,-120.80033,8.250,2.92,Md,89,142,2,0.09,NCSN,72540320
2015/10/19 23:02:30.06,37.78567,-121.96450,8.050,2.74,Md,93,55,1,0.16,NCSN,72540745
2015/10/19 23:21:17.68,37.79183,-121.96350,7.400,3.60,Mw,171,56,1,0.15,NCSN,72540765
2015/10/20 00:44:25.74,37.78617,-121.96283,6.540,2.50,Md,86,55,1,0.10,NCSN,72540930
2015/10/20 01:53:00.44,37.46317,-118.60367,14.570,2.56,Md,40,46,4,0.05,NCSN,72541000
2015/10/20 04:33:04.38,37.79550,-121.97900,5.870,2.84,Md,99,47,0,0.24,NCSN,72541090
2015/10/20 04:33:52.85,37.79100,-121.96850,6.450,2.79,Md,93,55,0,0.15,NCSN,72541095
2015/10/21 05:06:12.03,40.32867,-124.65916,16.070,2.82,Md,59,233,32,0.14,NCSN,72541615
2015/10/21 12:02:35.28,41.91000,-119.65683,9.620,2.69,Md,7,204,12,0.08,NCSN,72541695
2015/10/21 12:21:45.54,40.40100,-125.04784,0.080,2.75,Md,67,259,65,0.27,NCSN,72541710
2015/10/21 15:04:40.97,39.79733,-120.81734,1.980,2.64,Md,35,60,9,0.12,NCSN,72541765
2015/10/22 00:05:51.56,40.42100,-125.02834,0.770,2.90,ML,35,268,64,0.28,NCSN,72541905
2015/10/22 01:39:59.46,35.91633,-119.94984,25.210,2.62,Md,69,161,6,0.18,NCSN,72541925
2015/10/22 16:37:31.40,36.81350,-121.53284,4.020,2.63,Md,63,27,3,0.08,NCSN,72542210
2015/10/22 19:21:39.09,33.51283,-116.73917,-1.100,2.59,Md,13,113,16,0.15,NCSN,72542295
2015/10/23 05:09:52.41,35.55333,-121.30550,3.190,2.72,Md,77,197,18,0.10,NCSN,72542405
2015/10/23 09:55:25.02,37.78017,-121.95950,6.640,2.76,Md,97,53,1,0.14,NCSN,72542470
2015/10/23 13:48:24.59,37.78250,-121.96550,8.700,3.23,Mw,135,53,4,0.12,NCSN,72542520
2015/10/23 16:52:42.69,40.87233,-126.94334,2.680,2.96,Md,19,316,233,0.18,NCSN,72542575
2015/10/24 03:55:07.80,43.43550,-121.86350,2.610,2.77,Md,15,239,91,0.15,NCSN,71098129
2015/10/24 07:06:22.75,40.40117,-125.26067,4.710,2.70,Md,20,302,83,0.12,NCSN,72542900
2015/10/24 07:43:46.26,37.78100,-121.96684,9.240,3.21,Mw,175,53,4,0.16,NCSN,72542915
2015/10/24 07:44:07.04,37.78316,-121.96917,9.600,3.02,ML,170,30,4,0.21,NCSN,72542920
2015/10/25 06:26:23.32,37.78450,-121.97450,10.120,2.62,Md,130,56,3,0.16,NCSN,72543370
2015/10/25 11:05:01.42,34.05150,-118.75400,3.810,3.52,ML,20,135,29,0.23,NCSN,72543575
2015/10/25 11:58:53.27,38.80733,-122.79234,1.150,2.61,Md,45,32,0,0.04,NCSN,72543610
2015/10/26 05:13:59.12,37.78100,-121.96533,6.900,2.89,Md,115,53,1,0.17,NCSN,72544095
2015/10/26 06:11:01.70,43.49467,-121.80000,-0.120,2.92,ML,24,242,97,0.14,NCSN,72544125
2015/10/26 09:48:01.63,37.79833,-121.96533,8.160,2.69,Md,106,58,1,0.10,NCSN,72544180
2015/10/26 18:33:58.51,37.78316,-121.96117,5.530,2.64,Md,69,54,1,0.12,NCSN,72544410
2015/10/27 05:19:57.28,37.78383,-121.96533,5.670,2.67,Md,103,54,1,0.15,NCSN,72544565
2015/10/27 08:46:11.10,37.80017,-121.96850,9.200,2.98,ML,168,59,1,0.14,NCSN,72544610
2015/10/27 09:06:55.42,37.79917,-121.96950,8.860,2.94,Md,143,57,1,0.14,NCSN,72544620
2015/10/27 09:36:43.74,37.79917,-121.97483,8.870,2.84,Md,155,56,1,0.14,NCSN,72544645
2015/10/27 11:06:49.99,33.26817,-116.78284,9.810,2.75,Md,12,99,12,0.13,NCSN,72544715
2015/10/28 00:07:33.41,37.77750,-121.96350,8.980,3.13,ML,119,52,1,0.09,NCSN,72545010
2015/10/28 02:25:54.87,32.85833,-116.17500,2.020,2.61,Md,10,154,50,0.19,NCSN,72545050
2015/10/28 03:11:04.50,37.77583,-121.96384,5.250,2.55,Md,54,112,2,0.16,NCSN,72545075
2015/10/28 14:22:24.33,39.08550,-119.64117,-1.310,3.21,Md,17,115,21,0.08,NCSN,72545330
2015/10/29 00:05:49.03,33.01850,-115.85150,1.130,2.90,Mh,4,347,87,0.02,NCSN,72545430
2015/10/29 01:46:53.38,40.80300,-123.97183,24.850,3.07,ML,42,39,5,0.19,NCSN,72545480
2015/10/29 11:22:02.94,41.92333,-119.64716,4.050,2.56,Md,8,319,13,0.02,NCSN,72545695
2015/10/29 12:41:10.94,37.77600,-121.96416,9.040,2.55,Md,107,51,2,0.10,NCSN,72545705
2015/10/29 15:45:32.07,35.83233,-120.60583,10.610,3.20,ML,106,23,4,0.09,NCSN,72545730
2015/10/29 16:47:40.98,41.89450,-119.68283,3.480,3.98,Mw,41,105,11,0.84,NCSN,72545745
2015/10/29 23:43:30.35,41.86650,-119.65100,10.660,2.85,Md,24,144,15,0.13,NCSN,72545845
2015/10/30 12:06:45.28,41.92417,-119.60733,6.900,2.58,Md,9,148,16,0.05,NCSN,72545915
2015/10/31 06:10:47.38,39.60367,-121.93500,21.050,3.53,Mw,36,48,28,0.14,NCSN,72546355
2015/10/31 08:20:11.36,40.40333,-125.26417,14.670,2.79,Md,32,276,79,0.28,NCSN,72546425
2015/11/01 02:33:40.92,40.28967,-124.49633,19.880,2.61,Md,23,252,18,0.10,NCSN,72547015
2015/11/01 06:32:23.83,37.78383,-121.95934,6.550,2.88,Md,150,54,1,0.22,NCSN,72547145
2015/11/01 06:38:35.92,37.78200,-121.96500,7.310,2.96,ML,145,53,1,0.16,NCSN,72547150
2015/11/02 02:34:01.25,40.36467,-125.39667,13.670,4.33,Mw,18,322,91,0.24,NCSN,72547610
2015/11/02 06:29:45.25,33.71667,-115.22050,26.630,2.70,Md,6,334,108,0.13,NCSN,72547645
2015/11/02 14:04:31.94,36.00650,-117.81750,-1.690,2.81,Md,38,141,20,0.77,NCSN,72547715
2015/11/02 21:44:50.28,40.34817,-124.24117,31.160,2.70,ML,20,98,5,0.13,NCSN,72547785
2015/11/02 23:22:43.25,37.92750,-118.16283,10.280,2.87,ML,42,117,40,0.10,NCSN,72547805
2015/11/03 13:01:08.23,41.97817,-119.65733,3.870,3.39,Md,14,147,11,0.31,NCSN,72547990
2015/11/03 13:57:26.27,41.91533,-119.64050,-1.370,3.24,Md,14,264,55,0.22,NCSN,72548005
2015/11/03 20:20:42.89,37.38883,-121.27517,8.050,2.52,Md,84,103,5,0.15,NCSN,72548115
2015/11/04 01:10:51.23,40.40717,-124.63067,25.630,2.51,Md,13,302,26,0.07,NCSN,72548230
2015/11/04 22:54:54.47,37.77817,-121.96384,9.240,3.10,Mw,123,52,1,0.11,NCSN,72548525
2015/11/05 06:40:45.91,38.22783,-121.78650,27.790,2.50,Md,75,40,17,0.25,NCSN,71098409
2015/11/05 09:57:14.46,41.89100,-119.62317,2.700,2.98,Md,13,149,16,0.12,NCSN,72548660
2015/11/05 10:58:54.52,34.33583,-118.46250,-0.660,3.55,ML,27,95,14,0.30,NCSN,72548670
2015/11/05 14:27:16.59,38.91100,-118.19000,-2.270,3.11,Md,35,186,78,0.72,NCSN,72548730
2015/11/05 15:11:43.11,41.92117,-119.59933,14.390,2.72,Md,11,293,16,0.21,NCSN,72548745
2015/11/05 21:18:16.32,36.54683,-121.03267,7.550,3.04,ML,106,41,4,0.16,NCSN,72548865
2015/11/06 00:45:44.22,36.46233,-121.04300,7.420,2.81,Md,89,57,6,0.06,NCSN,72548895
2015/11/06 03:30:38.42,33.74733,-119.17850,0.300,2.80,Md,19,195,50,0.24,NCSN,72548940
2015/11/07 10:11:57.17,40.38350,-124.59433,22.610,2.71,Md,40,253,24,0.14,NCSN,72549510
2015/11/08 12:15:23.78,37.78033,-121.95950,9.330,2.72,Md,141,53,1,0.14,NCSN,72550025
2015/11/10 06:53:24.85,37.39600,-121.78250,1.510,2.61,Md,119,37,3,0.11,NCSN,72553641
2015/11/10 09:14:14.23,38.30433,-119.44483,8.950,2.76,Md,63,68,5,0.09,NCSN,72553676
2015/11/12 13:33:03.87,38.82450,-122.77717,1.630,2.78,Md,71,43,1,0.05,NCSN,72554631
2015/11/12 16:21:22.73,41.91283,-119.63116,16.560,3.27,Md,9,290,56,0.11,NCSN,72554691
2015/11/12 16:42:54.51,40.19400,-121.05350,3.000,2.73,Md,28,82,22,0.11,NCSN,72554711
2015/11/12 19:35:17.17,41.91950,-119.61550,-0.200,2.86,Md,10,148,15,0.08,NCSN,72554801
2015/11/12 19:35:39.36,41.90733,-119.61684,3.030,2.89,Md,9,149,15,0.08,NCSN,71098479
2015/11/13 03:58:10.70,37.57084,-118.63800,13.470,2.94,Md,45,39,7,0.05,NCSN,72554891
2015/11/13 05:29:17.43,40.30383,-124.59500,17.990,2.77,Md,47,233,26,0.16,NCSN,72554911
2015/11/13 07:36:07.30,36.77600,-121.29066,8.620,3.51,ML,83,72,5,0.08,NCSN,72554936
2015/11/13 11:32:32.54,34.15150,-117.47383,8.870,2.51,Md,14,91,19,0.10,NCSN,72554991
2015/11/15 03:18:46.64,37.49250,-118.83683,6.080,2.60,Md,53,56,10,0.06,NCSN,72555806
2015/11/15 21:23:07.58,40.42150,-125.40816,29.340,2.79,ML,21,316,91,0.21,NCSN,72556016
2015/11/16 05:41:46.29,40.56150,-125.06284,24.360,2.80,Md,29,254,62,0.17,NCSN,72556181
2015/11/16 12:26:35.09,38.66500,-118.78967,8.310,2.59,Md,16,158,52,0.08,NCSN,72556356
2015/11/16 17:43:52.29,36.57850,-120.55100,9.290,2.94,Md,128,83,24,0.17,NCSN,72556431
2015/11/17 09:33:00.88,38.82567,-122.84683,1.820,2.79,Md,57,41,1,0.05,NCSN,72556706
2015/11/17 19:00:26.72,35.83617,-119.53167,18.870,2.71,Md,88,33,38,0.17,NCSN,72556851
2015/11/18 04:41:34.15,34.16150,-117.43050,1.310,3.50,ML,5,123,48,0.02,NCSN,72557026
2015/11/18 04:41:48.86,34.16950,-117.44217,8.310,2.97,Md,8,143,16,0.09,NCSN,72557021
2015/11/18 09:47:14.59,41.33817,-124.52133,17.000,3.14,ML,59,195,42,0.22,NCSN,72557081
2015/11/18 10:24:39.89,38.79984,-122.77200,1.210,2.63,Md,65,31,2,0.05,NCSN,72557096
2015/11/19 01:40:03.47,41.89433,-119.64066,9.140,3.95,ML,9,206,14,0.08,NCSN,72557436
2015/11/19 01:50:18.39,41.95016,-119.67216,15.230,3.90,Mw,19,148,10,0.42,NCSN,72557441
2015/11/19 02:01:42.68,41.91933,-119.62583,9.710,2.64,Md,9,205,14,0.10,NCSN,72557446
2015/11/19 02:15:32.81,41.86550,-119.62984,1.890,2.81,Md,10,193,17,0.14,NCSN,72557451
2015/11/19 02:17:40.33,41.89750,-119.63284,7.180,2.80,Md,12,191,15,0.14,NCSN,72557456
2015/11/19 03:18:12.76,41.90883,-119.63583,8.490,2.58,Md,8,205,14,0.10,NCSN,72557466
2015/11/19 05:06:19.83,41.91683,-119.61933,14.120,2.68,Md,12,177,15,0.25,NCSN,72557491
2015/11/19 05:27:22.52,41.84650,-119.74416,-1.440,3.35,Md,18,216,13,0.61,NCSN,72557501
2015/11/19 05:48:48.36,41.91667,-119.62133,16.620,2.79,Md,21,291,15,0.19,NCSN,72557506
2015/11/19 05:50:59.76,41.90950,-119.63250,8.710,2.85,Md,8,205,14,0.09,NCSN,72557521
2015/11/19 09:56:04.21,41.88633,-119.61517,11.460,3.25,ML,16,180,17,0.23,NCSN,72557561
2015/11/19 10:38:15.59,36.63800,-121.24983,5.180,2.53,Md,78,61,4,0.05,NCSN,72557571
2015/11/19 12:18:02.96,41.91717,-119.63284,12.890,2.86,Md,16,177,14,0.28,NCSN,72557601
2015/11/19 18:28:09.79,36.98350,-121.63483,7.970,2.82,Md,83,31,6,0.08,NCSN,72557706
2015/11/19 21:53:14.81,37.93917,-122.10966,11.630,2.76,Md,93,49,3,0.15,NCSN,72557796
2015/11/20 02:46:03.44,41.83317,-119.62250,0.690,2.81,Md,14,184,20,0.30,NCSN,72557891
2015/11/20 23:43:35.29,37.56717,-118.63133,9.860,2.99,Md,44,30,8,0.06,NCSN,72558221
2015/11/21 20:00:08.27,41.81350,-119.63883,0.240,2.96,Md,18,176,56,0.44,NCSN,72558671
2015/11/21 21:12:14.84,40.40417,-124.98383,4.720,2.54,Md,32,272,55,0.21,NCSN,72558731
2015/11/21 21:41:13.07,36.59217,-117.22517,-0.630,2.56,Md,12,228,52,0.12,NCSN,72558741
2015/11/22 01:24:56.16,38.80533,-122.73617,1.920,2.53,Md,72,44,2,0.08,NCSN,72558811
2015/11/22 14:38:49.02,41.90100,-119.62267,12.270,2.68,Md,14,191,15,0.22,NCSN,72559091
2015/11/23 00:02:18.31,40.31283,-125.11367,-0.130,2.65,Md,38,295,68,0.22,NCSN,72559336
2015/11/23 08:39:26.89,36.15033,-117.92983,-1.710,2.54,Md,13,344,145,0.40,NCSN,72559441
2015/11/24 07:20:55.51,41.92100,-119.65317,20.260,2.98,Md,10,176,54,0.04,NCSN,72559841
2015/11/25 01:22:15.21,38.41300,-118.34433,7.450,2.51,Md,37,156,23,0.14,NCSN,72560291
2015/11/25 03:32:15.09,40.52717,-119.72750,4.560,2.51,Md,13,237,54,0.15,NCSN,72560306
2015/11/25 14:09:39.17,40.48567,-125.25650,5.580,2.78,Md,23,313,78,0.17,NCSN,72560466
2015/11/25 18:31:18.22,38.81883,-122.77634,0.760,2.63,Md,72,29,1,0.06,NCSN,72560531
2015/11/25 21:14:36.24,33.26683,-116.26633,0.310,2.76,Md,10,159,26,0.16,NCSN,72560611
2015/11/26 01:59:55.86,36.12767,-118.05117,4.570,2.75,Md,12,88,24,0.09,NCSN,72560661
2015/11/27 01:21:27.85,33.78283,-116.10700,-0.880,2.71,Md,18,78,26,0.17,NCSN,72560971
2015/11/27 11:06:10.25,40.40083,-125.37867,23.300,3.32,ML,33,268,88,0.26,NCSN,72561156
2015/11/27 13:52:29.31,37.45000,-117.09417,-1.840,2.62,Md,13,227,70,0.23,NCSN,72561186
2015/11/28 08:25:58.68,41.92250,-119.64317,9.690,2.58,Md,8,204,13,0.05,NCSN,72561616
2015/11/28 16:25:03.92,36.87883,-121.34517,6.850,2.55,Md,79,39,4,0.08,NCSN,72561711
2015/11/29 20:23:25.90,36.95750,-121.57616,7.810,2.76,Md,104,20,7,0.17,NCSN,72562161
2015/11/30 21:33:12.88,41.21967,-125.71317,20.230,2.94,ML,25,288,142,0.13,NCSN,72562626
2015/11/30 22:48:10.69,35.34050,-119.87450,10.320,2.87,Md,36,99,4,0.15,NCSN,72562661
2015/12/02 02:57:21.77,40.30717,-124.60100,20.740,2.76,Md,50,234,27,0.16,NCSN,72563146
2015/12/02 22:31:58.39,38.17667,-118.21300,5.910,2.58,Md,34,140,27,0.08,NCSN,72563431
2015/12/03 02:11:36.96,38.61283,-119.40600,3.080,3.22,ML,74,96,29,0.08,NCSN,72563516
2015/12/03 11:02:19.06,39.51617,-123.61850,6.050,3.04,ML,44,142,14,0.16,NCSN,72563726
2015/12/04 05:37:20.56,39.89200,-120.83567,3.410,2.98,Md,34,63,4,0.09,NCSN,72564096
2015/12/05 13:14:18.66,39.79867,-121.64117,19.400,2.90,Mh,11,179,12,0.05,NCSN,72564731
2015/12/05 23:59:35.12,41.91367,-119.64750,11.330,3.10,Md,11,147,13,0.14,NCSN,72564916
2015/12/06 03:29:45.04,41.93017,-119.64584,8.870,2.94,Md,7,212,12,0.03,NCSN,72564986
2015/12/06 08:00:04.47,40.39383,-124.37700,28.720,2.52,Md,18,243,11,0.09,NCSN,72565021
2015/12/06 11:13:28.26,41.89700,-119.64200,14.160,3.80,ML,11,180,14,0.23,NCSN,72565036
2015/12/06 11:19:12.51,36.21900,-117.90183,4.000,2.75,Md,14,122,25,0.11,NCSN,72565041
2015/12/07 14:06:09.86,34.06317,-116.67250,8.270,2.92,Md,21,64,32,0.14,NCSN,72565371
2015/12/07 16:56:44.41,35.99250,-120.56100,3.550,2.95,ML,102,39,2,0.09,NCSN,72565431
2015/12/08 12:50:01.10,37.62567,-119.41233,11.250,2.77,Md,59,43,29,0.08,NCSN,72565791
2015/12/08 13:01:54.25,37.62500,-119.41483,11.690,2.55,Md,55,53,30,0.10,NCSN,72565801
2015/12/09 05:32:06.85,36.84850,-121.57584,4.170,2.84,Md,67,38,2,0.10,NCSN,72565986
2015/12/09 07:18:17.99,36.82033,-121.29117,6.500,2.93,Md,75,61,7,0.10,NCSN,72566026
2015/12/09 22:58:46.39,41.89850,-119.46067,6.660,3.05,Md,7,297,28,0.07,NCSN,72566286
2015/12/10 08:17:33.45,34.32000,-116.86100,0.500,2.64,Md,23,38,8,0.23,NCSN,72566401
2015/12/10 18:35:12.83,35.80583,-121.07267,7.130,2.61,Md,66,51,3,0.07,NCSN,72566561
2015/12/11 01:40:23.46,37.19900,-115.88400,8.400,2.99,Md,0,0,0,0.00,NCSN,72566661
2015/12/11 22:02:42.60,40.27117,-124.68300,17.960,2.58,Md,22,274,34,0.17,NCSN,72566951
2015/12/12 11:30:56.03,37.48700,-118.80233,8.260,2.80,ML,39,116,7,0.05,NCSN,72567171
2015/12/15 13:49:19.58,36.23900,-120.80634,6.490,3.01,ML,98,66,3,0.08,NCSN,72568081
2015/12/17 00:17:50.67,37.33517,-118.74184,15.660,2.65,Md,37,76,6,0.06,NCSN,72568591
2015/12/18 00:21:01.72,33.22667,-115.78467,-0.870,3.61,ML,13,172,20,0.55,NCSN,72568981
2015/12/19 01:45:47.37,33.83250,-117.05650,10.220,2.66,Md,17,130,12,0.17,NCSN,72569401
2015/12/19 06:25:24.91,37.33217,-118.77300,20.770,2.70,ML,47,59,17,0.07,NCSN,72569491
2015/12/19 08:34:52.89,37.77483,-121.96833,8.470,2.99,Md,136,50,2,0.12,NCSN,72569541
2015/12/19 09:46:46.30,38.17350,-118.82383,7.740,2.51,Md,52,53,13,0.08,NCSN,72569586
2015/12/19 17:45:14.21,37.33550,-118.74133,15.550,3.28,ML,51,76,6,0.06,NCSN,72569711
2015/12/19 22:49:54.32,40.44000,-125.23233,22.370,2.85,Md,42,275,76,0.24,NCSN,72569841
2015/12/20 23:22:32.13,33.59683,-117.92017,-0.550,2.88,Md,19,161,37,0.44,NCSN,72570186
2015/12/21 08:47:35.86,41.91850,-119.60717,5.900,3.50,ML,10,205,16,0.06,NCSN,72570271
2015/12/21 10:08:50.08,40.28067,-124.36916,19.710,2.80,Mh,19,238,9,0.08,NCSN,72570296
2015/12/21 19:52:25.32,36.56600,-121.15950,2.130,2.50,Md,69,45,10,0.06,NCSN,72570351
2015/12/22 00:48:24.35,39.33700,-122.91517,5.480,2.62,Md,38,71,34,0.13,NCSN,72570406
2015/12/23 06:22:36.43,39.43650,-119.77683,6.070,3.18,ML,15,110,3,0.06,NCSN,72570856
2015/12/23 06:36:30.56,39.43217,-119.78384,5.420,2.94,Md,19,76,4,0.07,NCSN,72570876
2015/12/23 06:45:49.77,39.43517,-119.78516,5.530,3.14,Md,15,76,4,0.09,NCSN,72570881
2015/12/23 06:46:07.83,39.43517,-119.78800,5.100,4.35,Mw,19,76,4,0.08,NCSN,72570886
2015/12/23 06:58:15.81,39.43583,-119.77966,6.490,2.91,Md,22,76,3,0.08,NCSN,72570906
2015/12/23 06:59:05.73,39.43184,-119.78000,5.210,2.98,Md,19,76,4,0.07,NCSN,72570911
2015/12/23 07:05:36.72,39.44050,-119.78316,6.000,3.13,ML,17,108,3,0.07,NCSN,72570916
2015/12/23 08:29:20.97,39.43467,-119.78183,5.290,2.60,Md,18,109,4,0.07,NCSN,72570931
2015/12/23 17:45:40.93,33.61700,-117.88084,-0.820,2.61,Md,14,162,63,0.08,NCSN,72571111
2015/12/24 19:14:46.45,37.41100,-118.51234,6.970,3.72,ML,49,63,8,0.06,NCSN,72571551
